#
# [ASteCA v0.4.2-dev]
#
# Created:  [2021-11-05 21:20:54]
# Modified: [2021-11-06 09:33:27]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
06/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     8.7965    8.92682    8.75012    8.73567    8.72444    8.92743  0.0985498   0.78   0.820722   0.724089   0.854539   0.863078   0.723994   0.871964  0.0664265   0.79    15.4986    15.2816    15.5288    15.5401    15.2962    15.6117   0.137584   0.87     6591.2     5060.8    6482.71    6475.07    5245.59     7887.5    1163.65   0.97        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.74     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.81298     9.8248    9.81836    9.82036    9.78017    9.84894  0.0419528   0.89   0.334069   0.335001   0.334139   0.333958    0.32518    0.34219  0.0113103   0.87    14.0616    13.9864    14.0615     14.066    14.0048     14.111  0.0712055   0.89    5870.66    5775.87    5776.25    5590.71    5129.69    6685.61    804.024   0.99        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    1.32        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.4268    9.32044    9.40221    9.40597    9.31458    9.50998   0.137499   0.86   0.747161   0.791853     0.7502    0.74813    0.70252   0.796574  0.0584738   0.95     15.548    15.6624     15.602    15.6761    15.3314    15.7824   0.275588   0.87    6429.37    5282.63    6138.65    5791.51     4076.5    8917.36    2455.13   0.97        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.90     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.78835    9.81576    9.80895    9.81291     9.7225    9.81615  0.0485922   0.73  0.0906018  0.0859816  0.0867672  0.0849438   0.080473   0.104893  0.0138486   0.86    15.1985    15.1912    15.1802    15.1717    15.1606    15.2354  0.0681091    0.7    13432.0    12314.4    13627.9    14110.6    11762.2    14955.6    1488.33   0.97        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.91681    9.78283    9.91867    10.0064     9.8021    10.0204   0.101791   0.89    0.55768   0.596881   0.566407   0.590595   0.516381   0.594632  0.0356516   0.91    13.2646    13.2856    13.3308    13.4535    12.8796    13.5799   0.353809   0.98    2531.96     2378.6    2421.52    2357.51    1682.63    3308.08    868.185   0.95        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
#06/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.87     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.9061     9.7734    9.89733    10.0473    9.77323    10.0499   0.125363   0.89   0.563326   0.581885   0.572882   0.584826   0.525588    0.59163  0.0284866    0.9    15.9506    15.9929    15.9637    15.9814    15.9074    15.9895  0.0435577   0.87 1.57876e+05 1.60646e+05 1.60718e+05 1.52514e+05 1.44904e+05 1.81043e+05    27853.4   0.86        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.87     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.76966    9.62994    9.63636     9.6348    9.62994    10.0161   0.181601    0.7   0.543083   0.547635   0.540996   0.538449   0.528853   0.556439  0.0154087   0.97    16.3544    16.4506    16.4063    16.4505    16.2203    16.4833   0.142335   0.94 1.63804e+05 1.5715e+05 1.62416e+05 1.9195e+05 1.30434e+05 1.94961e+05    27862.4   0.93        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.8954    9.94914    9.94276    9.95841    9.72148    9.99627   0.126206   0.85  0.0709926  0.0462665  0.0619475  0.0443844  0.0348644   0.116648  0.0390176   0.95    15.2012    15.0943     15.145    15.1119    15.0227    15.4323   0.212288   0.94    4281.92    4357.79    4179.31    3740.09    3268.74    5230.14    1091.73   0.97        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.74677    9.77705    9.76531    9.77695    9.68995    9.77911  0.0479669   0.91    0.17061   0.166853   0.171346   0.178441   0.161169   0.182002  0.0108868   0.96    15.1604    15.2163    15.1454    15.2274    15.1032    15.2314  0.0747896   0.91    31325.7    36084.5    29659.2    35919.5    25115.2    36432.6    5704.19   0.94        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.03806    8.64931    8.66855     8.6544    8.63889    9.64047    0.50642   0.83    1.10932    1.35472    1.33046    1.34329     0.7784    1.35132   0.282566   0.77    11.8278    12.4883    12.3676    12.5035    10.7882    12.5634   0.825528   0.78    1697.53    2557.54    1681.35    1097.98     1015.5    2427.67    652.169   0.96        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.63157    9.64483    9.64866    9.65427    9.58518    9.66429  0.0462557   0.83   0.023198  0.0128338  0.0221774  0.0225445  0.0124123  0.0342248  0.0115432   0.97    15.6154    15.6313    15.6019       15.6    15.5437    15.6892  0.0891381   0.93    8000.03    8377.93    8244.69    8309.61    6800.94     8716.6    1020.28   0.96        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.52342      9.424    9.42181    9.41373    9.39751    9.73976   0.181675   0.73   0.766356   0.785656    0.79126   0.799303   0.705225   0.806624  0.0541498    0.8    14.1183    14.1824     14.183    14.2252    13.8944    14.2831   0.217203   0.89     4798.3    5012.63    4898.36    4975.65    3740.29    5569.43    935.427   0.98        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.85552    9.57229    9.94108    9.96126    9.57219    10.0131   0.185517   0.85   0.588615   0.590173   0.583008    0.57805   0.561092   0.616239  0.0350092   0.85    15.6438    15.9008    15.6665     15.812    15.4349     15.873   0.242823   0.78    21959.1    13413.8    21134.1    12945.3    11303.6    33587.7    10788.6   0.97        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.35869    9.42337     9.3848    9.41732    9.24909     9.4831   0.155317   0.85  0.0707233  0.0207724  0.0508566    0.03506  0.0219123  0.0997303  0.0770267   0.65    13.9159    13.8052    13.8793    13.8689    13.7057    14.0999    0.25873   0.88    992.573     1091.1    1009.74    1050.74    732.379    1197.73    220.618   0.98        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.65146    9.63888    9.65472    9.65781    9.64178    9.65915 0.00874943   0.85   0.457364   0.456287   0.456408   0.455552   0.453103   0.461447 0.00485704   0.97    15.1257    15.1183    15.1196    15.1187    15.1134    15.1323  0.0297692   0.66    29651.7    29541.8    29514.5    29522.8    28851.2    30426.9    1264.07    0.8        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
06/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.55        nan        nan    0.91     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.64743    9.77803    9.66704    9.77995    9.45609    9.79119   0.160305   0.95   0.113963  0.0705036   0.115873  0.0635023  0.0580369    0.16675  0.0520801   0.96    13.5319    13.3231    13.5204    13.3158    13.2901    13.7733   0.238586   0.96     2328.9     2226.6    2327.24    2455.79    1926.53    2691.01    384.024   0.99        0.3        0.3        0.3        0.3        nan        nan        nan    nan   3.10E+00
#
# z=0.0152, b_f=0.5
07/arpm2                        -0.003362   0.002218   0.052333        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.85     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.57424    9.57192    9.56466    9.56925    9.53811    9.57453  0.0534793   0.67   0.576231   0.592051   0.577829   0.577292   0.563083   0.592161  0.0177051   0.91    15.2848    15.1814    15.2861    15.2071    15.1762    15.4001    0.11275   0.98    8926.29    7498.99    8142.85    7439.77    7067.42    11387.1    2203.61   0.89        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/kronberger31                 -0.002245   0.007536   0.037914        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.76     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.03025    9.10113     9.0348    9.04039    8.97386    9.09491  0.0726926   0.88    1.21526    1.16958    1.21035    1.20348    1.16003    1.26659  0.0519269   0.98    14.4604    14.4467    14.4717    14.4717    14.3674    14.5627   0.120359   0.91     4602.8     4738.3    4538.34    4293.46    3993.61    5146.45    753.302   0.87        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/czernik30                    -0.031131   0.018617   0.043015        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.67     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.59096     9.6294    9.62873    9.64494    9.45398    9.66636   0.101478   0.88   0.225874   0.221426    0.21917   0.214743    0.20581   0.255437  0.0282582   0.88    13.9836    13.8243    13.9625    13.9575    13.8397    14.1251    0.14756   0.97    3693.55    3492.99    3548.42    3399.67    3170.67    4332.45    629.044   0.95        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber73                         0.022540   0.030855   0.033241        nan        nan        nan        nan        nan        nan    0.60        nan        nan    0.92     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.63829    9.27456    9.80718    9.83746    9.26528    9.86068   0.283977   0.77   0.119126   0.245841   0.060591  0.0464865  0.0330013   0.252723   0.100445   0.78    13.7241    14.2228    13.5123    13.4067    13.3313    14.2982   0.427762   0.83    3329.77     3289.9    3364.14    3437.27    2668.39    3943.98    620.047    1.0        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    8.83158    8.73377    8.76089    8.74497    8.73526    8.98996   0.109825   0.79   0.791594   0.850684   0.845098   0.850484   0.670497   0.855919  0.0793184   0.78    15.5117    15.6278     15.589    15.6043    15.3767    15.6217   0.151004   0.82    8854.41    9368.45    9204.85    9347.57    7585.14    9614.22    1117.36   0.96        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber26                        -0.018679  -0.011852   0.041360        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.42     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.91617    9.82531    9.90826    9.89666    9.79353    10.0668   0.106719   0.96   0.561389   0.596599   0.575867   0.586066   0.516007   0.593604  0.0400738    0.8    13.3979    13.8671     13.432    13.7758    12.9255    13.8602   0.419873   0.95    3721.61    4468.84    3646.97    3891.36    2057.08    5276.38    1623.05   0.93        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/eso09308                     -0.000132   0.001790   0.026494        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.60     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.74566    9.57005    9.82396    9.94783      9.213    9.99195   0.295579   0.83   0.619099     0.5873   0.596665   0.578598    0.56186   0.700712  0.0704516   0.84    15.6576    15.7901    15.6879    15.7243    15.4622    15.8633   0.255241    0.7    25398.3    15746.5    25452.7     6790.0    6096.05    41232.0    15712.0   0.96        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/saurer3                       0.001116   0.021426   0.033192        nan        nan        nan        nan        nan        nan    0.82        nan        nan    0.93     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.74508    10.0213    9.78011     9.5022    9.49607    10.0153   0.246097   0.76    0.70211   0.615606   0.714017   0.775628   0.614622   0.780075  0.0763054   0.81    13.8538    13.5187    13.9697    14.1839    13.4094    14.2207   0.372971   0.86    5909.98    6280.66    5939.63    6113.91    4715.21    6908.28    1069.29   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.72     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.05241    8.96227    8.98383    8.95286    8.89307    9.28718   0.183539   0.92   0.260471   0.327694   0.302154   0.322027   0.100802   0.371478   0.119859   0.92    14.6439    14.7246     14.719    14.7555    14.2479    14.9306    0.30893   0.95    1411.79    1346.57    1341.89    1225.46    1069.16    1807.35     377.11   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber102                        0.002893  -0.000167   0.042371        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.79661    9.72567    9.76794    9.75423    9.72791    9.93854   0.111021   0.94   0.389504   0.411031   0.400129   0.408876    0.34442   0.416939  0.0340802   0.95    14.2334    14.3227    14.2215     14.396    14.0126    14.4295   0.192226   0.97     5329.1    6128.22    5311.85     5785.2    4253.13    6260.41     976.66   0.99        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/eso09205                     -0.003015  -0.006759   0.052485        nan        nan        nan        nan        nan        nan    0.61        nan        nan    0.90     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.80058     9.8089    9.80508    9.80702    9.79403    9.81174   0.019441    0.5  0.0834885  0.0787803  0.0825302  0.0802538   0.078836   0.087923 0.00631932   0.83    15.4492    15.4609    15.4557      15.46    15.4367    15.4647  0.0306167   0.55    18443.8    18215.9    18224.2    18252.8    18063.9    18338.1    955.094   0.44        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/fsr1212                       0.002485  -0.005474   0.057614        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.74     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.08648    9.08003    9.08046    9.08014    9.04959    9.11221  0.0647738   0.46   0.631833   0.637243   0.633834   0.632326   0.613429   0.656128  0.0339587   0.72    14.9822     15.008    14.9882    15.0102    14.8717    15.0962   0.146136   0.76     4672.5    4714.44    4653.15    4628.38    4116.29    5263.24     665.56   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/kronberger39                 -0.002498  -0.000535   0.011214        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.4469    9.32854    9.40425    9.36007    9.33118    9.56181    0.14651   0.89   0.763161   0.802408   0.772034   0.781516   0.712544   0.815437   0.060847   0.94    15.5016     15.701    15.5348     15.694    15.2545    15.7795    0.29406   0.91    7650.37    7432.33    7180.53    6457.46     4687.9    10666.7    3243.54   0.91        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber75                         0.000112   0.004227   0.032595        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.5725    9.52227    9.55242    9.50989    9.48039    9.72594   0.105102   0.95  0.0914175   0.096527   0.095051  0.0972309  0.0650215   0.104567  0.0257062   0.85    14.6771    14.4479    14.6709    14.7741     14.458    14.8513   0.200946   0.96    4013.67    2969.82    4058.32    4338.82    2933.59     4980.5    1053.25   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.87     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.69845    9.67772    9.67945    9.67839    9.67538    9.76126  0.0480491   0.87   0.577111   0.571812   0.580245   0.582725   0.564132   0.589297  0.0154666   0.93    16.2477    16.2678    16.2463    16.2436    16.1923    16.3205  0.0955555   0.92 1.67934e+05 1.66551e+05 1.68565e+05 1.64263e+05 1.56432e+05 1.88322e+05    21067.8   0.89        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber29                        -0.053855   0.009055   0.050544        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.90     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.64293    9.62858    9.64604    9.63478    9.56524    9.70037  0.0564763   0.91  0.0139196  0.0157217  0.0105493  0.0050608 0.00299233  0.0250277  0.0122506   0.88    15.7537    15.6897    15.7631    15.7713    15.6609    15.8615  0.0987369   0.99    11167.3    8500.91    11603.6    12113.0    9058.92    12839.2    1772.53   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/saurer6                      -0.001875   0.003188   0.033801        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.13996     9.1394    9.13503    9.14239    9.07591    9.16067   0.121441   0.63   0.929118   0.908357   0.923376   0.916737   0.895168   0.979035  0.0623007   0.89    14.9122    14.8862    14.9425    14.9376    14.7951    15.0767   0.224655   0.82    4514.02    3925.01    4432.59    4074.34    3629.12    5388.48    897.888   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/fsr1419                      -0.000862   0.012548   0.048699        nan        nan        nan        nan        nan        nan    1.29        nan        nan    0.92     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan     9.5982    9.56886     9.5544    9.54916      9.464    9.75275   0.146478   0.83    0.57288   0.561563   0.577163   0.577107   0.538911   0.607747  0.0384679   0.92    14.7374    14.7698      14.76    14.7548    14.6043    14.9335   0.223358   0.92    7593.98    7114.79    7357.92    7281.07    6016.18    9131.15    1992.71   0.92        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber25                         0.059285   0.031199   0.065073        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.75     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.76238    9.71825    9.72156    9.71238    9.70164    9.86251  0.0703583   0.82   0.337875   0.348137   0.345578   0.350295   0.314999   0.353466  0.0177238    0.9    14.1901    14.2266    14.2114    14.2313    14.1036     14.248  0.0838296   0.96    7154.02    6409.23    7180.98    6418.43    6339.51    8139.34    974.088   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.30647    9.31413    9.31141     9.3137    9.29149    9.31501 0.00959086   0.86   0.285378   0.290237   0.284829   0.283526   0.282092   0.289491 0.00353766   0.98    14.7109     14.685    14.7114    14.6947    14.6908    14.7306  0.0201203   0.98    17087.1    17315.3    17140.4    17143.6    15872.8    18439.7    1187.16   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/eso09218                      0.001825  -0.003380   0.051450        nan        nan        nan        nan        nan        nan    1.01        nan        nan    0.95     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.78043    9.78036    9.78034    9.78039    9.77771     9.7817 0.00394824   0.58   0.161941   0.164067   0.162488   0.163419   0.159347   0.164206 0.00319941   0.96    15.2975    15.2852    15.2949    15.2875     15.285    15.3112  0.0242681   0.77    49157.4    48445.4    48943.0    48569.4    48377.6    50102.4    2489.39   0.75        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/saurer1                      -0.000439   0.001937   0.034301        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.77     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.86317    9.92599    9.89715    9.93943    9.79021    9.95312   0.120924   0.79   0.104787   0.102126  0.0985294  0.0957958  0.0769362   0.132254  0.0340269   0.93    15.2536    15.1066     15.173    15.1278    15.0796    15.4717   0.232991   0.84     4796.2    5339.43    4699.29    4663.67    3692.44    5849.73    1230.31   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber76                         0.010970   0.005711   0.069275        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.55045     9.2746    9.64741    9.80787    9.07115    9.87143   0.332942   0.91   0.489685   0.583193   0.426151   0.397038    0.36566   0.701003   0.138122   0.91    13.2096    13.5901    12.9711    12.8012    12.7053    14.0077   0.540366   0.91    3259.58    3432.52    3185.07    2911.85     2774.5    3789.62    551.559   0.98        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/ber56                        -0.012303   0.001099   0.080726        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.89     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.80807    9.80837     9.8088    9.80875      9.805    9.81139 0.00581468   0.74   0.418349   0.420657   0.418738   0.419666   0.413037     0.4212 0.00488243   0.95     15.174    15.1767    15.1783    15.1779    15.1672     15.195  0.0331401   0.61    53099.0    53551.0    53442.1    53476.3    53158.3    53630.1    2577.96   0.44        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
07/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68     0.0152     0.0152     0.0152     0.0152        nan        nan        nan    nan    9.01703    8.61481    8.85241    8.79386    8.61269    9.45514   0.459156   0.89    1.11477    1.37212    1.21259    1.25342   0.813373    1.36135   0.249647   0.86    12.0542    12.6825    12.3501    12.4771    11.0909     12.692    0.71136   0.86    2504.12    3268.79     2523.4    3045.64    1693.89    3257.98    701.418   0.97        0.5        0.5        0.5        0.5        nan        nan        nan    nan   3.10E+00
