#
#
# Don't really remember whay I did here, I think I just run again several times using the same parameters but with more time
# given to ptemcee just to check.
#
# [ASteCA v0.4.2-dev]
#
# Created:  [2021-08-10 18:16:24]
# Modified: [2021-11-04 23:07:19]
#
# NAME: Cluster's name.
# c_x: Cluster's x center coordinate.
# c_y: Cluster's y center coordinate.
# r_cl: Cluster's radius.
# r_c: Core radius (3-P King profile).
# r_t: Tidal radius (3-P King profile).
#
# CI: 'Contamination index' is a  measure of the contamination of field
#      stars in the cluster region. The closer to 1, the more contaminated 
#      the cluster region is.
# n_memb_k: Approximate number of cluster's members obtained integrating the
#           fitted King profile (if it converged).
# n_memb: Approximate number of cluster's members assuming a uniform
#         background.
# a_f: Fraction of cluster's area that is present in frame.
#
# Parameters values are in the sense: mean, MAP/ML, median, mode.
# Parameters uncertainties are 16th, 84th percentiles, and STDDEV.
# z: Metallicity value.
# a: log(age).
# E: extinction E(B-V).
# d: Distance modulus.
# M: Total initial mass.
# b: Binary fraction.
# Nt: Number of samples used to estimate the parameters values.
#
NAME                                  c_x        c_y       r_cl        r_c       rc16       rc84        r_t       rt16       rt84      CI   n_memb_k     n_memb     a_f     z_mean      z_MAP   z_median     z_mode     z_16th     z_84th      z_std  z_R^2     a_mean      a_MAP   a_median     a_mode     a_16th     a_84th      a_std  a_R^2     E_mean      E_MAP   E_median     E_mode     E_16th     E_84th      E_std  E_R^2     d_mean      d_MAP   d_median     d_mode     d_16th     d_84th      d_std  d_R^2     M_mean      M_MAP   M_median     M_mode     M_16th     M_84th      M_std  M_R^2     b_mean      b_MAP   b_median     b_mode     b_16th     b_84th      b_std  b_R^2         Nt
01/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.48        nan        nan    0.95 0.00576407  0.0057754 0.00566418  0.0048577 0.00478552 0.00613551 0.00129354   0.77    9.30126    9.31194    9.30084    9.30392    9.28795    9.31204  0.0179276   0.91    0.40587   0.393724   0.403242   0.400004   0.388065   0.432971  0.0248529   0.91    14.6701    14.6574    14.6776    14.6349    14.6281    14.7232  0.0489753   0.98    17472.3    16705.6    17309.8    16404.9    15820.4    19383.6    1791.13   0.97   0.383012   0.339246   0.375299    0.34338    0.32382   0.443343   0.059028   0.97   3.10E+00
03/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.48        nan        nan    0.95 0.00663886  0.0108255 0.00499754 0.00429439 0.00386316  0.0106844 0.00279626   0.82    9.30713    9.28801     9.2977      9.293    9.26966    9.34988  0.0309251   0.86   0.389907   0.329609   0.411973   0.424452   0.331423   0.433919  0.0411395   0.84    14.6513    14.6603    14.6733    14.6789    14.5186    14.7424  0.0870895   0.87    16959.6    13651.3    17389.0    18081.7    14221.4    18995.4    2088.31   0.96   0.349126   0.294378   0.343997   0.335666   0.288772     0.4239  0.0619702   0.99   3.10E+00
04/tombaugh2                     0.005000   0.000259   0.060594        nan        nan        nan        nan        nan        nan    0.47        nan        nan    0.94 0.00604664  0.0058792 0.00577816 0.00583106 0.00491873 0.00599953  0.0024496   0.32    9.31714    9.31086    9.31149    9.30959    9.30006    9.34501  0.0213802   0.77    0.39186   0.400924   0.396104   0.395771    0.39175   0.400538  0.0245921   0.34    14.6909    14.7592    14.7028    14.7175    14.6083    14.7509  0.0580353   0.96    17433.3    17885.5    17791.1    18204.2    15033.3    19350.6    1961.72   0.97   0.372031   0.442873   0.379385   0.380737    0.29741   0.441454  0.0605064   0.97   3.10E+00
02/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.94 0.00413532 0.00262545 0.00361712 0.00304659 0.00217973 0.00665323 0.00219216   0.89    8.99358    8.99794    8.99357    8.99777    8.93234    9.04202  0.0577018   0.96   0.847764   0.869296   0.853985   0.863331   0.799663   0.887891  0.0486804   0.97    14.9313    14.8116    14.8906    14.8285     14.797    15.0868   0.147904   0.94    7118.89    7373.34     7109.2    7200.61    5957.16    8202.71    1314.48   0.98   0.395056   0.370185   0.383145   0.373246   0.326264   0.474011  0.0844926   0.97   3.10E+00
01/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00566642 0.00526102 0.00524698 0.00521295 0.00314343 0.00963996 0.00290566   0.83    9.01178    9.01346    9.01818    9.01853    8.95647    9.06175  0.0536051   0.96   0.807539   0.808895   0.804012   0.802981   0.770038   0.858558  0.0453356   0.96    15.0666    15.1062    15.0821    15.1046    14.8968    15.2304   0.179487   0.99    7166.39    5951.94    7083.27    7068.65    5827.38    8465.66    1320.35   0.98   0.382336   0.244033   0.381561     0.3808   0.304236   0.462127   0.083091    1.0   3.10E+00
03/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.95 0.00629738 0.00447599 0.00506633 0.00468341 0.00413751  0.0095296 0.00292084   0.91    8.99778     9.0248     8.9828    8.97945    8.93972    9.06224  0.0675978   0.95   0.802069   0.809665    0.80018   0.765536   0.745251   0.861566  0.0536625   0.98    15.0344    14.8131    15.0514    15.1091    14.8355    15.2014   0.177462   0.99    7322.19    7021.37    7073.96    6809.04    5938.15    8640.95    1496.03   0.95   0.393991    0.41314   0.388669   0.375716   0.310987   0.483937  0.0860719    1.0   3.10E+00
04/vdbh144                      -0.000974  -0.001320   0.025338        nan        nan        nan        nan        nan        nan    0.68        nan        nan    0.94 0.00538783 0.00461572 0.00494765 0.00500581 0.00190214 0.00960804  0.0031807   0.89    9.00983     9.0217    9.01773    9.01856    8.95573    9.06583  0.0541628   0.97   0.819508   0.824156   0.824051   0.826042   0.766244   0.871584  0.0491996   0.98    15.0052    14.9792    14.9859    14.9841    14.7695    15.2263   0.206851   0.99    7143.16    7159.43    6980.58    6802.15    5985.38    8400.53    1265.85   0.96   0.407342   0.369489   0.395612   0.371043   0.334046   0.494199  0.0827291   0.98   3.10E+00
02/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.09        nan        nan    0.88  0.0180607  0.0198945  0.0197825  0.0198889  0.0171198  0.0200024  0.0042564   0.55    9.82378    9.81963     9.8195    9.82056    9.80823    9.82399  0.0528213   0.55   0.566153   0.557771   0.556984   0.555594   0.548699   0.572838  0.0328419   0.65    15.9381    15.9064    15.9362    15.9312    15.9083     15.973  0.0326922   0.97 1.68774e+05 1.94138e+05 1.73331e+05 1.84819e+05  1.456e+05 1.92266e+05    23982.1   0.91   0.485108   0.587281   0.506083   0.535435   0.355953   0.597159   0.124599   0.96   3.10E+00
01/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.10        nan        nan    0.88    0.01065 0.00787286 0.00796049  0.0078493 0.00769955  0.0154016 0.00455323   0.71    9.85595    9.82063    9.82252    9.81191    9.79011    9.97207   0.084438   0.83   0.599728   0.620048   0.620162   0.626789   0.538288   0.636893  0.0447106   0.86    15.9505    15.9551    15.9546    15.9665     15.918    15.9856  0.0341768   0.94 1.63298e+05 1.80387e+05 1.67468e+05 1.82357e+05 1.36961e+05 1.88968e+05    26068.4   0.94   0.480855   0.654073   0.519791    0.61952   0.266161   0.659236   0.183415   0.93   3.10E+00
03/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.88  0.0131536  0.0117062    0.01193  0.0118421  0.0116918  0.0145122 0.00285252   0.68    9.86282    9.82813    9.84161    9.83691     9.8273    9.93372  0.0596127   0.79   0.576165   0.575916   0.575742   0.574667   0.556816    0.59784  0.0235112   0.96    15.9458    15.9507    15.9515    15.9567    15.9087    15.9823  0.0366838   0.94 1.63725e+05 1.43201e+05 1.66713e+05 1.80632e+05 1.3696e+05 1.89556e+05    23886.0   0.96   0.365368   0.246733    0.37562   0.410511    0.22044   0.501952   0.142102   0.99   3.10E+00
02/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69  0.0155016 0.00200035   0.015934  0.0252769 0.00465894  0.0261775 0.00908729   0.93    9.14003    9.34452    9.06586    8.74479    8.63108    9.79655   0.499421   0.96    1.06622    1.14627    1.14054    1.27256   0.755265    1.32826   0.252223   0.92    11.8736    11.3873    11.8906     12.696    10.8839    12.8188   0.840103   0.95    2697.59     2168.1    2319.04     1813.8    1377.48    3942.27    1604.39   0.84   0.533704   0.419375    0.51813   0.463363   0.305554   0.781804   0.217235   0.98   3.10E+00
04/vdbh176                      -0.046932  -0.005082   0.036408        nan        nan        nan        nan        nan        nan    1.10        nan        nan    0.88  0.0197476  0.0126256  0.0214814  0.0226294  0.0128285   0.026318 0.00613827   0.94    9.91987     9.9361     9.9341    9.94824    9.80924    10.0216   0.106358   0.97    0.54186   0.551525   0.528933   0.520321   0.501999   0.590094  0.0463996   0.93    15.9577    15.9602    15.9672    15.9854    15.9214    15.9923  0.0367699   0.89 1.71349e+05 1.98108e+05 1.76984e+05 1.88226e+05 1.49732e+05 1.9366e+05    23432.8    0.9    0.36772   0.354175   0.353914   0.340841   0.196133   0.536352   0.166845   0.99   3.10E+00
01/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0166938   0.021666  0.0188451   0.023779 0.00699852  0.0258329 0.00825169   0.94    8.97177    8.66439     8.8407    8.74479    8.60332    9.61446   0.462748   0.88    1.15247    1.30843    1.22855    1.27713   0.812747    1.34352   0.234045   0.85    12.1584    12.8231    12.4173    12.6462    11.0877    12.8647   0.775633    0.9    2924.23    3824.03    2553.16    2205.51    1548.77    4132.85    1652.14   0.84   0.527806   0.486919    0.50839   0.438138   0.318638   0.764316   0.206475   0.98   3.10E+00
03/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.69  0.0144223 0.00122741  0.0137442  0.0048985 0.00363866   0.026036 0.00936703   0.92    9.06089      9.251    8.93967    8.71896    8.63924    9.60946   0.466228   0.94    1.12745     1.2146     1.2175    1.27351   0.799886    1.32769   0.234236   0.88    11.9878    11.4819    12.1043    12.6925    11.0142    12.8213    0.78536   0.95    2714.03    2790.36    2350.87     1919.5     1431.6    3924.02     1515.2   0.86   0.524303   0.437496   0.510945    0.45976   0.298082   0.765961   0.217213   0.99   3.10E+00
02/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71  0.0127253 0.00369502  0.0114094 0.00343544   0.002701  0.0236697 0.00936624   0.87    9.03858    8.95239    8.96625    8.76803    8.71069    9.34015   0.328001   0.93   0.359467   0.486572   0.426442     0.4503   0.141556     0.4798   0.154022   0.77    14.6473     14.336    14.6939    15.1445    14.0276    15.2849   0.641992   0.97     2073.5    1077.95    1690.82    1330.56    1013.67    3198.32     1303.7   0.85   0.557043  0.0990881    0.56451   0.754054   0.270249   0.842755   0.253395   0.97   3.10E+00
04/vdbh37                        0.001589   0.021896   0.037203        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.68  0.0143179 0.00713788  0.0146814 0.00615255 0.00458103   0.024948 0.00883381   0.94     9.0356    9.04833    8.92547    8.74479    8.62614    9.55725   0.463546   0.95    1.13299    1.17356    1.21225    1.28465   0.813006    1.34557   0.234224    0.9    12.0105    11.9389    12.0967    12.6441    11.0831     12.806   0.768595   0.96    2718.87    2782.53    2349.26     2012.2    1485.26    3882.11    1491.69   0.86   0.522021   0.443034   0.503438    0.42012   0.289354   0.778826   0.221714   0.98   3.10E+00
01/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71 0.00964569 0.00118553 0.00737225 0.00232072 0.00131191  0.0203098 0.00857496   0.88    9.18203    9.15049    9.17963    9.22257    8.80605    9.46165   0.334147   0.97   0.308924   0.467144   0.394106   0.446697  0.0546426   0.474875   0.176333   0.83    14.3915    14.1664    14.3571    14.2947    13.8077    15.0632   0.646293   0.99    2098.81    1292.59    1719.71    1364.43    1023.12    3250.56    1295.22   0.86   0.575237   0.443621   0.594796    0.76006   0.281385   0.856629   0.254291   0.97   3.10E+00
03/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71  0.0113421 0.00605179 0.00893175 0.00427147 0.00247925  0.0224449 0.00837866   0.91    9.12066    8.92077    9.05055    8.86617    8.77492    9.47956   0.340067   0.94   0.316192   0.492068   0.408218   0.448498  0.0443434   0.475883   0.179827    0.8    14.5208    14.6188    14.5966    14.6857    13.7988     15.186   0.645751   0.98    2040.65    1588.84    1653.95    1257.66    939.149    3220.93    1316.44   0.86   0.577423   0.280246   0.593216   0.781682    0.28286   0.867755    0.25599   0.96   3.10E+00
04/vdbh4                         0.001355   0.004102   0.029981        nan        nan        nan        nan        nan        nan    0.00        nan        nan    0.71 0.00964878 0.00119645 0.00662651 0.00423664 0.00194245  0.0192389 0.00806879   0.88    9.10122    9.05318    9.06464    8.94623    8.81162    9.38669   0.306251   0.95   0.347428   0.495275   0.419355   0.455706   0.107128   0.483433   0.159595   0.81    14.5266    14.2567    14.5598    14.5887    13.9755    15.0819   0.574033   0.99    2052.99    1307.97    1716.87    1294.81    987.728    3106.29    1245.19   0.87   0.575569   0.348453   0.608124   0.770871   0.265968   0.860119   0.261425   0.96   3.10E+00
